alpha,beta,r2_test
0.05513821213877872,12.93054881892538,0.6507009131217909
0.05728153574893108,12.627559204708371,0.6316451526997748
0.05890649127368039,12.409734152083017,0.6147738999034192
0.05898398717365291,12.393479766539453,0.6146619618602278
0.0584802798523517,12.499783888998447,0.6140886297208836
0.05739809803446932,12.603065162474287,0.6315792517955832
0.05750411263492824,12.649761779267498,0.620311878933341
0.058925142974044754,12.422019676044755,0.6125092762742457
0.05512326414014783,12.964122997257046,0.6459346610699839
0.059043723799415,12.39531223402475,0.612791926776197
0.05907968557824322,12.418976285432098,0.6079566671625631
0.0560143882815357,12.771656116578335,0.6469194894331234
0.05587563546108538,12.831040477717204,0.6435986702746149
0.05523252328426367,12.865833302770538,0.6548241804035173
0.05351218302456069,13.189593392005952,0.6605256741303343
0.05725829270450662,12.66317148584541,0.6267437088063836
0.05862308042918844,12.4587229884865,0.6162512684984245
0.05450355343020749,13.002305770743751,0.6581736661152339
0.05824463583657982,12.523309846587068,0.6179638557308609
0.05631351778812381,12.759566904014019,0.6410297493721886
0.05545531264233779,12.923803592409058,0.641739154418792
0.058788270136077056,12.477560067582843,0.6071118346935127
0.05667508277850657,12.752484583759149,0.6306252206828864
0.05462525632613408,12.963586069194095,0.6590354415352881
0.05529843698297031,12.91208773927825,0.6487382990887922
0.05412984519681742,13.081995560356765,0.6581385120825551
0.058155155688529934,12.526240925403703,0.6203864563979962
0.056204299485998664,12.784878907733967,0.6406455493310623
0.0563698401075665,12.750866846854953,0.640622775272538
0.053628700402622506,13.150425297065699,0.6626341543959011
0.05748767641343142,12.626315779902983,0.6254859292124266
0.059465209504306914,12.34271958170891,0.6077412286000852
0.05505157953021098,12.934932320850889,0.6524432766974863
0.05920299343576314,12.400758987542526,0.6069705606491815
0.05633890551231025,12.810383738997333,0.6314966083575292
0.05519603912255179,12.912691324752593,0.6514233098383111
0.0582453005607446,12.499799134780874,0.6215505210231121
0.05693663175367015,12.693382074293275,0.6322561514400853
0.05959794302962872,12.31660094023668,0.6073473740009976
0.05616020740066543,12.754858711781996,0.6452949824826804
0.05650783789670053,12.734659851395262,0.6389562484863336
0.058827922175243214,12.425881274833733,0.6148637336049187
0.05804021171145777,12.561899913458316,0.6180394005919305
0.05945666124001932,12.378674656732034,0.602126436852565
0.0538383065950255,13.131756612476716,0.6594405245688493
0.05884664374994938,12.445233245306435,0.6112649653169481
0.05583992203355919,12.831098902677331,0.6446123886157685
0.05747686622756546,12.62330467500506,0.6263607068913413
0.05609760445814362,12.77976867790259,0.6442080265709779
0.05591508790855513,12.816614090053283,0.6444656811968086
0.058346189725296614,12.499147755781848,0.618638473659832
0.05735528214639666,12.616613084540136,0.6310369321383953
0.05588920553608636,12.78436173234626,0.6484231780754723
0.056470456107640274,12.753436950434603,0.6373513768224772
